Grupo,Usuario,Fecha
44,846,2013-01-14
44,277,2007-08-22
44,808,2007-03-13
44,99,2007-10-22
44,888,2006-09-21
44,39,2015-02-15
44,35,2021-12-06
44,121,2011-12-03
44,492,2014-05-01
44,976,2020-03-03
44,110,2010-12-23
44,802,2008-05-22
44,363,2004-10-04
44,58,2013-11-07
44,785,2010-03-14
44,683,2010-11-26
44,67,2013-08-11
44,425,2013-04-12
44,898,2020-10-26
44,193,2005-12-20
44,599,2010-02-24
44,81,2010-11-27
45,90,2007-01-24
45,260,2021-08-29
45,932,2012-11-22
45,880,2015-11-17
45,619,2018-02-09
45,476,2022-08-07
45,210,2009-04-18
45,967,2017-09-22
45,56,2022-02-08
45,486,2020-08-31
45,724,2005-10-23
45,326,2016-03-02
45,213,2004-05-22
45,979,2012-06-08
45,822,2018-01-22
45,793,2017-02-11
45,369,2015-03-16
45,209,2012-05-22
45,616,2010-07-19
45,458,2009-05-22
45,114,2016-05-11
45,376,2007-09-01
45,564,2005-01-11
45,733,2008-10-20
45,756,2018-01-28
45,415,2004-06-07
45,652,2014-04-24
45,407,2019-01-13
45,957,2017-09-02
45,455,2017-11-11
46,72,2012-07-22
46,819,2013-04-19
46,544,2009-03-30
46,741,2022-01-31
46,842,2011-11-14
46,163,2005-01-28
46,858,2023-01-05
46,801,2007-10-27
46,880,2011-09-26
46,907,2007-04-05
46,881,2014-10-02
46,820,2012-08-30
46,983,2020-03-06
46,201,2016-07-25
46,316,2013-04-25
46,831,2016-07-30
46,312,2005-06-13
46,422,2016-06-14
46,886,2014-12-13
46,601,2010-01-07
46,78,2013-02-17
46,137,2015-07-12
47,697,2007-01-14
47,986,2008-01-12
47,715,2020-07-05
47,573,2005-08-12
47,839,2005-08-17
47,691,2018-06-17
47,668,2011-05-24
47,438,2006-03-06
47,158,2008-08-04
47,339,2021-06-21
47,191,2016-06-26
47,571,2010-09-25
47,99,2013-03-17
47,747,2015-01-28
47,419,2013-10-24
47,766,2020-06-21
47,411,2017-08-14
47,775,2012-02-24
47,619,2010-07-12
47,617,2009-12-15
47,923,2021-03-11
47,221,2016-04-08
47,997,2014-12-07
47,661,2011-12-22
47,338,2020-06-16
47,468,2016-12-08
47,53,2016-06-25
47,253,2007-03-23
47,385,2017-10-05
47,633,2006-06-12
47,693,2014-06-11
47,787,2020-01-08
47,110,2004-06-26
48,522,2006-08-09
48,687,2011-09-29
48,198,2006-02-24
48,217,2016-10-14
48,879,2008-07-29
48,939,2005-07-22
48,935,2016-12-22
48,662,2021-07-25
48,423,2012-01-22
48,821,2016-08-16
48,596,2014-04-28
48,848,2004-07-27
48,794,2008-09-12
48,355,2010-05-14
48,663,2019-12-21
48,629,2007-05-24
48,409,2010-01-28
48,3,2013-04-06
48,340,2013-02-15
48,387,2017-07-21
48,110,2004-08-04
48,71,2006-01-02
48,64,2023-01-03
48,458,2022-03-05
48,314,2012-10-21
48,381,2008-02-26
48,452,2004-08-21
48,162,2007-08-04
48,798,2014-08-23
48,50,2010-01-09
48,384,2016-01-08
48,930,2018-05-11
48,380,2008-09-24
48,432,2013-02-02
49,732,2023-01-01
49,963,2014-10-22
49,866,2021-06-02
49,547,2006-08-28
49,84,2018-11-02
49,281,2020-05-09
49,239,2018-02-12
49,48,2010-01-30
49,472,2021-06-29
49,549,2008-12-05
49,207,2019-11-28
49,656,2010-12-22
49,767,2005-06-21
49,164,2022-03-21
49,205,2015-07-26
49,920,2008-12-04
49,140,2009-03-21
49,323,2004-12-23
49,490,2020-11-11
49,227,2019-05-23
49,641,2018-10-06
49,507,2020-10-29
50,897,2011-04-26
50,809,2005-06-17
50,457,2014-10-10
50,530,2014-07-02
50,336,2017-01-19
50,709,2019-07-04
50,244,2016-11-25
50,145,2015-03-22
50,269,2015-05-04
50,496,2015-11-15
50,322,2012-04-12
50,508,2008-12-23
50,797,2020-06-14
50,739,2008-02-03
50,20,2009-06-04
50,155,2017-07-12
50,806,2013-08-07
50,653,2004-09-26
50,370,2007-03-21
50,727,2019-06-14
50,773,2015-12-23
50,796,2008-12-03
50,267,2014-09-07
50,776,2011-03-03
50,396,2014-07-11
50,874,2006-02-03
50,303,2007-04-30
50,690,2005-02-28
50,383,2006-07-27
50,834,2010-08-31
51,870,2005-03-26
51,770,2006-08-17
51,941,2018-05-08
51,280,2016-10-04
51,299,2009-02-12
51,666,2006-06-18
51,517,2004-10-18
51,193,2016-11-03
51,320,2012-04-20
51,605,2006-06-28
51,788,2015-01-12
51,725,2008-12-11
51,924,2021-01-15
51,211,2014-05-30
51,168,2021-10-03
51,426,2023-03-07
51,257,2012-01-17
51,4,2020-07-07
51,960,2006-08-15
51,160,2013-04-23
51,624,2015-05-30
51,321,2005-07-11
51,923,2013-05-05
51,822,2009-05-22
51,270,2022-04-26
51,733,2009-03-09
51,150,2016-07-29
51,899,2018-08-12
51,217,2011-04-15
51,214,2022-07-10
51,415,2015-12-27
51,403,2018-04-04
51,347,2023-02-03
51,156,2020-07-18
51,973,2015-02-27
52,552,2011-02-21
52,401,2018-05-01
52,291,2014-11-19
52,942,2021-09-09
52,345,2017-12-31
52,599,2005-04-09
52,417,2007-08-18
52,379,2019-03-04
52,541,2004-12-08
52,153,2015-02-28
52,36,2016-07-22
52,569,2005-09-03
52,712,2011-11-06
52,262,2018-08-04
52,806,2020-08-03
52,572,2018-06-20
52,68,2014-01-08
52,339,2007-01-13
52,258,2021-08-09
52,921,2009-07-07
53,964,2004-12-26
53,313,2017-10-05
53,206,2022-04-26
53,33,2016-02-21
53,162,2017-12-15
53,387,2021-08-21
53,108,2011-02-12
53,449,2015-09-18
53,231,2016-03-02
53,487,2016-09-06
53,208,2012-02-19
53,293,2016-01-27
53,494,2015-01-09
53,905,2020-12-08
53,615,2016-11-16
53,988,2022-03-08
53,472,2020-09-27
53,526,2016-01-02
53,674,2021-02-28
53,874,2006-04-08
53,74,2014-01-19
53,843,2017-03-19
53,279,2016-11-11
53,704,2004-11-30
53,341,2021-12-17
53,992,2013-07-20
53,805,2005-09-14
53,94,2010-02-15
53,26,2011-06-10
53,316,2018-04-20
53,816,2015-07-14
53,34,2015-02-18
53,527,2013-05-21
53,680,2011-03-20
53,268,2013-02-15
53,782,2015-08-02
53,973,2004-10-06
53,995,2004-03-09
54,837,2018-01-23
54,892,2013-04-23
54,565,2019-07-21
54,353,2013-01-21
54,422,2007-05-21
54,655,2016-06-30
54,137,2022-09-29
54,95,2008-06-16
54,73,2013-01-27
54,497,2020-04-19
54,268,2006-06-06
54,681,2014-01-14
54,483,2005-05-25
54,577,2004-09-26
54,762,2022-08-10
54,376,2020-03-15
54,864,2006-11-03
54,172,2006-08-22
54,458,2011-01-24
54,897,2021-11-13
54,671,2016-04-09
54,546,2004-05-16
54,608,2006-09-03
54,639,2018-04-24
54,601,2023-03-24
54,918,2014-06-26
54,297,2005-02-25
54,329,2006-06-07
54,384,2005-05-08
54,870,2014-12-10
54,182,2008-11-14
54,339,2015-12-26
54,905,2007-05-15
54,158,2019-01-13
54,774,2004-03-20
54,10,2019-08-07
54,50,2014-04-02
54,506,2021-12-26
54,434,2007-04-23
55,243,2017-03-16
55,554,2014-11-01
55,49,2014-05-20
55,23,2022-12-12
55,896,2007-11-13
55,450,2019-08-16
55,461,2008-09-16
55,203,2014-07-10
55,725,2020-07-04
55,970,2023-03-28
55,608,2011-12-18
55,43,2016-04-29
55,277,2008-12-15
55,971,2014-11-21
55,579,2021-11-13
55,491,2010-07-04
55,963,2019-07-16
55,849,2005-08-17
55,443,2007-02-12
55,92,2008-02-20
55,30,2016-05-18
55,831,2021-08-15
55,379,2006-06-02
55,915,2017-10-12
55,921,2011-09-19
56,648,2012-11-18
56,873,2012-04-18
56,264,2021-09-28
56,1000,2021-10-19
56,840,2009-03-26
56,905,2005-10-20
56,925,2012-03-23
56,193,2012-02-29
56,88,2017-02-19
56,588,2012-01-04
56,565,2005-03-21
56,819,2005-09-27
56,172,2011-07-30
56,755,2013-01-21
56,28,2016-08-28
56,802,2017-06-19
56,606,2017-03-08
56,879,2004-10-19
56,72,2004-11-25
56,157,2014-05-31
56,632,2008-11-21
56,545,2021-12-21
56,367,2023-02-27
56,364,2021-05-11
56,492,2014-10-13
56,797,2016-01-19
56,196,2006-09-14
56,890,2007-05-16
56,780,2006-11-08
56,279,2011-10-30
56,615,2005-04-17
57,316,2017-05-17
57,45,2009-10-28
57,810,2008-04-30
57,211,2014-01-17
57,623,2004-11-22
57,940,2005-02-03
57,580,2004-10-04
57,280,2019-03-03
57,953,2004-08-16
57,912,2014-05-23
57,856,2021-07-03
57,788,2020-04-18
57,377,2019-06-05
57,38,2010-05-02
57,269,2015-01-27
57,392,2015-05-09
57,49,2017-09-13
57,415,2014-04-20
57,264,2020-12-05
57,794,2015-04-07
57,65,2004-04-29
57,26,2005-12-15
57,397,2020-02-02
57,899,2018-10-17
57,591,2015-07-30
57,513,2021-03-28
57,714,2005-05-13
57,975,2017-06-27
57,528,2019-09-05
57,691,2004-06-16
57,12,2010-04-26
58,150,2022-02-27
58,836,2022-07-03
58,649,2020-01-14
58,856,2015-02-10
58,191,2014-05-07
58,846,2018-05-31
58,692,2008-10-26
58,659,2009-12-26
58,233,2011-03-10
58,506,2021-12-13
58,23,2021-01-12
58,452,2010-01-25
58,279,2021-02-19
58,298,2015-06-22
58,559,2018-09-20
58,596,2020-11-19
58,205,2011-04-17
58,972,2006-02-04
58,743,2012-06-19
58,565,2011-11-21
58,887,2017-02-06
58,207,2014-07-16
58,438,2012-08-12
58,147,2018-12-21
58,714,2011-02-13
58,526,2015-10-22
58,611,2013-05-02
58,312,2012-06-10
58,431,2017-04-06
58,449,2006-09-08
58,951,2012-12-20
58,267,2004-05-28
58,16,2005-04-20
58,881,2010-10-11
58,329,2012-02-21
58,929,2014-03-04
58,92,2009-06-13
59,59,2016-07-28
59,359,2022-07-19
59,766,2015-02-05
59,706,2021-08-19
59,642,2005-10-09
59,976,2020-07-24
59,411,2019-05-05
59,677,2005-10-21
59,304,2004-10-25
59,307,2005-11-12
59,656,2018-07-03
59,505,2021-12-06
59,926,2016-11-20
59,201,2017-11-26
59,85,2018-12-18
59,92,2004-12-12
59,208,2012-06-23
59,176,2018-06-28
59,379,2021-02-04
59,809,2009-04-18
59,799,2015-04-25
59,274,2005-11-17
59,586,2017-11-05
59,69,2009-02-23
59,409,2022-04-28
59,181,2019-02-24
59,912,2014-07-06
60,212,2011-07-23
60,969,2014-06-08
60,903,2016-04-29
60,813,2022-06-15
60,587,2016-09-06
60,545,2008-09-07
60,252,2011-02-02
60,722,2011-11-19
60,848,2016-02-04
60,753,2020-04-05
60,251,2014-09-29
60,457,2018-07-27
60,202,2009-10-01
60,9,2022-09-09
60,565,2019-01-09
60,958,2012-11-11
60,773,2012-04-29
60,14,2018-10-14
60,341,2009-09-19
60,708,2008-06-30
60,372,2020-04-07
60,232,2011-10-25
60,997,2004-05-07
60,146,2007-09-07
60,286,2016-10-02
60,85,2006-11-10
60,490,2015-05-31
60,402,2010-10-12
60,263,2017-04-01
60,296,2012-07-01
60,711,2016-10-15
60,133,2020-12-18
60,397,2017-05-15
60,616,2020-10-26
60,754,2014-12-18
61,892,2006-05-04
61,27,2012-12-13
61,820,2004-06-24
61,147,2007-10-09
61,576,2009-11-09
61,115,2008-02-13
61,890,2007-03-25
61,900,2020-05-12
61,760,2010-08-15
61,146,2007-06-09
61,117,2017-11-12
61,80,2013-12-15
61,887,2008-05-26
61,89,2021-07-30
61,480,2014-09-08
61,611,2004-08-15
61,502,2017-03-25
61,603,2006-07-29
61,741,2020-03-01
61,952,2012-03-11
61,73,2017-11-08
61,591,2015-09-15
61,521,2007-04-23
61,632,2021-03-04
61,26,2021-02-28
61,41,2009-10-11
62,110,2012-01-27
62,328,2011-03-16
62,296,2006-03-22
62,363,2009-05-31
62,685,2017-04-12
62,410,2009-09-09
62,914,2010-04-17
62,777,2021-03-25
62,177,2021-05-31
62,963,2015-03-12
62,6,2022-06-01
62,68,2007-12-05
62,940,2023-01-04
62,145,2013-06-26
62,813,2009-03-15
62,261,2009-07-24
62,746,2013-10-28
62,45,2014-06-14
62,524,2015-07-01
62,820,2007-10-20
62,669,2012-08-26
62,81,2011-12-05
62,204,2016-03-27
62,252,2012-10-14
62,641,2010-08-14
62,915,2010-03-18
62,337,2022-09-10
62,585,2013-09-09
62,361,2010-09-10
62,208,2007-02-27
62,120,2022-11-23
63,23,2017-09-14
63,223,2022-03-02
63,996,2009-05-27
63,29,2020-11-29
63,182,2022-10-19
63,39,2021-09-27
63,617,2016-12-19
63,43,2023-03-11
63,508,2010-12-28
63,233,2020-06-15
63,505,2006-02-15
63,566,2019-08-05
63,476,2014-02-08
63,240,2022-03-09
63,881,2012-01-19
63,357,2020-10-28
63,79,2012-05-19
63,345,2007-07-25
63,313,2009-06-26
63,722,2004-05-30
63,479,2022-04-12
63,735,2020-09-08
64,386,2012-05-23
64,423,2008-07-29
64,534,2019-09-20
64,528,2012-07-22
64,704,2010-07-27
64,404,2013-12-18
64,960,2018-07-11
64,749,2022-05-17
64,22,2008-12-10
64,588,2013-08-19
64,912,2010-03-06
64,468,2006-10-07
64,810,2015-01-19
64,579,2006-08-18
64,313,2012-04-12
64,552,2022-08-24
64,469,2011-02-27
64,632,2021-02-07
64,267,2013-04-22
64,340,2018-05-06
64,41,2005-07-12
65,745,2019-03-03
65,529,2010-01-13
65,331,2008-08-11
65,863,2010-08-12
65,776,2012-06-28
65,44,2009-01-24
65,443,2006-09-20
65,182,2007-10-20
65,653,2016-09-02
65,857,2006-09-22
65,264,2008-03-02
65,678,2018-03-06
65,1,2017-03-26
65,812,2019-06-02
65,343,2016-05-26
65,791,2020-03-29
65,8,2021-04-08
65,669,2018-01-27
65,702,2021-08-21
65,133,2012-08-19
65,388,2023-01-01
65,487,2022-09-23
65,496,2008-07-24
65,573,2009-02-07
65,168,2005-01-28
65,185,2014-06-20
65,626,2019-01-31
65,294,2005-12-03
65,308,2014-11-15
65,928,2011-10-05
65,329,2013-10-27
65,698,2005-08-04
66,961,2010-10-23
66,472,2022-05-05
66,585,2019-06-25
66,435,2015-03-27
66,345,2017-09-07
66,444,2005-10-22
66,248,2014-03-31
66,60,2020-12-05
66,314,2014-01-31
66,133,2015-02-18
66,330,2005-07-29
66,999,2023-01-24
66,275,2020-08-07
66,930,2022-12-04
66,526,2016-09-25
66,466,2015-09-04
66,31,2019-06-30
66,540,2021-12-26
66,252,2005-05-24
66,48,2011-03-26
66,380,2011-02-08
66,103,2023-02-16
66,249,2021-07-08
66,531,2011-07-19
66,927,2009-06-24
66,284,2009-07-06
66,286,2008-06-05
67,906,2006-11-06
67,546,2007-01-18
67,180,2009-10-29
67,980,2014-01-13
67,234,2019-02-16
67,644,2018-07-18
67,385,2012-05-28
67,453,2018-10-07
67,395,2006-11-01
67,901,2018-03-14
67,139,2004-07-25
67,622,2017-11-02
67,75,2012-10-31
67,666,2018-09-19
67,19,2020-08-04
67,680,2018-03-15
67,508,2014-09-16
67,436,2007-03-14
67,704,2015-07-30
67,278,2021-12-26
67,28,2017-08-24
67,981,2012-10-05
67,418,2012-11-02
67,631,2017-07-23
67,478,2008-07-14
68,576,2019-11-05
68,743,2010-12-30
68,726,2020-11-05
68,135,2014-04-25
68,807,2011-07-17
68,819,2016-07-07
68,937,2016-11-28
68,643,2006-12-26
68,842,2010-11-03
68,512,2007-08-25
68,106,2008-06-20
68,783,2023-03-27
68,947,2015-05-16
68,633,2020-08-31
68,15,2005-04-21
68,847,2004-09-16
68,604,2021-07-03
68,719,2009-08-14
68,780,2022-04-24
68,843,2006-12-10
68,799,2009-08-17
68,176,2013-02-07
68,431,2020-12-20
68,134,2010-09-20
68,473,2016-02-01
68,675,2012-06-22
68,343,2011-09-06
68,357,2018-03-30
68,245,2008-08-25
68,22,2016-06-29
68,303,2011-06-27
68,881,2008-09-16
68,313,2004-08-20
68,731,2007-08-31
68,758,2016-11-05
68,735,2014-06-05
68,806,2015-01-18
68,827,2022-01-07
68,679,2020-06-29
69,747,2006-04-03
69,162,2016-08-07
69,756,2021-09-23
69,806,2004-11-22
69,404,2022-03-23
69,315,2014-05-06
69,339,2010-06-03
69,712,2011-03-07
69,649,2020-05-05
69,375,2009-05-04
69,152,2019-11-10
69,371,2010-05-27
69,124,2007-03-06
69,142,2015-02-21
69,63,2006-10-01
69,181,2015-03-25
69,584,2023-03-19
69,854,2010-05-02
69,384,2004-03-30
69,579,2012-12-04
69,536,2007-12-31
69,336,2016-04-10
69,764,2005-07-16
69,596,2022-06-15
69,275,2010-08-31
69,416,2014-05-11
69,541,2012-09-06
69,557,2018-02-08
69,363,2013-09-09
70,974,2016-01-20
70,78,2008-08-12
70,856,2023-02-24
70,228,2016-07-08
70,988,2020-04-20
70,931,2013-12-27
70,326,2012-10-29
70,715,2019-12-03
70,70,2011-10-27
70,966,2021-09-09
70,135,2009-06-20
70,64,2015-12-26
70,899,2005-07-27
70,205,2006-09-24
70,21,2022-11-02
70,687,2019-02-16
70,573,2019-02-15
70,859,2013-06-19
70,731,2014-01-05
70,981,2009-01-12
70,417,2022-05-17
70,691,2022-01-18
70,424,2009-12-12
70,117,2007-10-29
70,925,2010-12-28
70,18,2017-05-13
70,398,2020-07-24
71,535,2007-02-24
71,334,2013-07-16
71,478,2022-04-24
71,418,2018-07-14
71,406,2023-03-13
71,94,2006-11-29
71,186,2007-06-18
71,290,2006-05-03
71,479,2014-03-21
71,302,2018-08-27
71,920,2016-06-01
71,208,2012-09-16
71,665,2015-10-18
71,46,2011-10-02
71,56,2005-06-15
71,914,2017-07-25
71,53,2020-08-22
71,352,2015-03-22
71,259,2011-06-10
71,401,2014-03-20
71,683,2018-10-11
71,898,2005-07-22
71,222,2021-08-13
71,151,2013-01-05
71,212,2015-07-25
71,736,2017-12-02
71,353,2016-07-26
71,514,2011-01-15
71,98,2010-04-18
71,260,2018-04-27
71,989,2009-11-16
71,711,2016-06-04
71,7,2007-09-30
71,225,2014-08-01
71,467,2014-08-24
71,429,2008-04-13
71,495,2015-05-08
71,355,2004-03-08
71,199,2021-12-19
71,766,2016-10-27
72,131,2012-03-22
72,715,2008-12-16
72,246,2012-06-01
72,883,2006-02-22
72,606,2005-11-18
72,623,2016-08-17
72,514,2006-02-26
72,875,2014-06-17
72,861,2021-11-12
72,413,2006-06-21
72,174,2017-12-26
72,796,2018-12-05
72,822,2021-05-17
72,286,2007-11-23
72,16,2017-06-17
72,871,2004-06-07
72,635,2006-12-07
72,518,2012-09-17
72,350,2008-11-10
72,338,2005-10-18
72,167,2021-02-03
72,919,2011-11-13
73,951,2008-03-15
73,854,2019-01-08
73,651,2009-05-17
73,492,2004-11-27
73,88,2015-10-22
73,240,2008-06-28
73,96,2014-03-14
73,160,2004-12-26
73,248,2013-06-30
73,477,2011-03-24
73,948,2021-12-29
73,859,2012-11-02
73,483,2013-10-04
73,995,2013-09-11
73,91,2007-07-16
73,662,2023-03-01
73,309,2005-06-21
73,122,2015-06-14
73,794,2014-12-26
73,833,2011-11-18
73,640,2021-09-22
73,343,2016-07-28
73,496,2021-07-20
73,423,2010-07-27
73,917,2011-06-01
73,132,2014-09-27
73,698,2019-05-12
73,887,2022-04-19
73,24,2017-01-19
73,69,2022-07-13
73,197,2009-11-08
73,405,2006-10-20
73,959,2008-02-14
73,676,2017-05-12
73,949,2009-09-19
73,742,2012-05-25
73,198,2018-04-10
73,446,2015-05-23
74,687,2018-11-10
74,351,2005-04-26
74,166,2006-05-03
74,104,2010-08-17
74,690,2020-07-07
74,975,2009-04-25
74,666,2008-09-16
74,606,2020-03-08
74,217,2012-08-31
74,382,2022-10-08
74,739,2018-12-08
74,652,2018-01-15
74,668,2018-11-25
74,152,2005-06-08
74,538,2007-05-10
74,356,2012-01-08
74,970,2014-06-24
74,867,2007-11-12
74,684,2011-11-01
74,849,2013-08-05
74,218,2015-12-25
74,487,2016-07-29
74,909,2006-11-14
74,508,2018-09-19
74,160,2018-05-26
74,286,2005-06-22
74,209,2017-10-22
74,720,2005-02-11
74,392,2006-05-07
74,693,2022-12-29
75,894,2018-06-24
75,514,2006-06-16
75,293,2007-12-25
75,409,2023-03-21
75,490,2006-08-19
75,431,2011-11-16
75,506,2017-05-19
75,559,2006-03-30
75,730,2010-05-12
75,274,2020-03-07
75,20,2022-01-02
75,214,2006-10-11
75,504,2006-07-13
75,254,2009-11-14
75,155,2020-05-16
75,870,2013-04-26
75,953,2007-12-08
75,673,2005-10-09
75,158,2021-11-08
75,234,2010-05-16
75,367,2022-08-23
75,663,2018-05-17
75,838,2013-07-31
75,593,2012-09-11
75,104,2018-08-25
75,333,2005-03-12
75,455,2006-08-14
75,840,2005-01-07
75,706,2008-12-18
76,924,2009-12-27
76,17,2019-09-14
76,927,2017-07-10
76,715,2020-12-27
76,770,2008-07-16
76,763,2006-04-10
76,780,2012-02-23
76,158,2021-06-17
76,49,2018-03-04
76,372,2012-03-09
76,928,2021-02-02
76,600,2014-04-21
76,50,2011-01-06
76,625,2007-11-21
76,23,2014-08-17
76,728,2016-12-24
76,93,2019-07-21
76,868,2018-06-12
76,615,2019-07-27
76,651,2016-02-02
76,1,2007-03-28
76,937,2008-02-12
76,311,2018-01-01
76,794,2007-08-01
76,154,2012-08-22
76,672,2004-03-09
76,880,2020-01-27
76,608,2012-12-03
76,552,2022-06-22
76,766,2008-05-30
76,265,2009-10-08
77,195,2006-04-13
77,559,2013-05-24
77,248,2006-05-10
77,17,2013-04-25
77,31,2009-04-24
77,57,2018-02-16
77,233,2022-03-13
77,859,2008-02-27
77,966,2006-05-29
77,927,2017-03-08
77,771,2013-12-07
77,649,2009-04-07
77,867,2018-04-29
77,266,2009-08-23
77,560,2015-05-01
77,444,2015-01-20
77,371,2012-06-26
77,533,2019-08-27
77,379,2016-06-07
77,569,2010-01-27
77,7,2014-05-29
77,422,2014-08-23
77,788,2011-05-13
77,45,2016-11-22
77,408,2011-11-12
77,114,2022-01-14
77,992,2015-01-14
77,838,2009-03-24
77,658,2007-01-03
77,608,2007-05-08
77,132,2006-03-14
77,986,2010-03-28
78,702,2009-12-10
78,546,2008-06-20
78,902,2005-12-30
78,577,2015-03-05
78,897,2016-11-11
78,832,2021-10-21
78,674,2009-07-11
78,899,2014-08-30
78,710,2008-08-31
78,940,2021-02-25
78,115,2007-12-09
78,298,2007-01-26
78,628,2008-09-19
78,600,2017-01-12
78,280,2019-11-03
78,489,2021-01-23
78,717,2022-07-24
78,13,2006-03-04
78,128,2018-08-22
78,64,2021-05-04
78,147,2010-09-02
78,100,2018-10-05
79,314,2011-11-22
79,519,2019-03-21
79,218,2021-06-20
79,730,2023-03-29
79,700,2020-08-15
79,593,2019-01-08
79,459,2006-05-31
79,704,2007-09-18
79,986,2020-01-29
79,827,2005-01-21
79,37,2018-04-14
79,304,2005-08-05
79,710,2007-01-04
79,353,2009-04-13
79,985,2011-11-30
79,521,2021-06-09
79,364,2005-05-30
79,703,2006-07-03
79,373,2009-08-28
79,978,2016-05-21
79,525,2022-12-13
79,592,2012-05-05
79,45,2008-08-06
79,466,2006-05-31
79,426,2018-12-12
79,478,2018-10-29
79,838,2016-06-22
79,812,2006-06-15
80,959,2012-10-21
80,99,2022-04-17
80,979,2020-07-21
80,699,2011-06-10
80,108,2015-05-21
80,407,2012-05-19
80,820,2018-01-09
80,535,2010-04-14
80,513,2012-03-11
80,919,2020-07-16
80,684,2017-06-02
80,944,2020-07-21
80,459,2010-12-11
80,225,2008-08-07
80,473,2017-02-11
80,748,2004-07-16
80,544,2007-08-07
80,3,2019-02-16
80,881,2016-04-08
80,121,2006-12-08
80,171,2006-01-25
80,285,2015-01-23
80,466,2020-06-09
80,704,2012-11-27
80,269,2012-03-13
80,170,2022-06-21
80,823,2016-06-29
80,922,2011-09-06
80,392,2014-01-24
80,179,2015-11-07
80,5,2009-05-19
80,18,2015-07-21
80,970,2014-07-15
80,472,2010-10-01
80,262,2016-12-24
80,733,2017-12-15
80,902,2007-05-01
80,826,2008-05-12
81,659,2019-05-17
81,670,2008-06-24
81,831,2014-10-04
81,894,2014-10-11
81,796,2007-02-13
81,197,2006-06-01
81,454,2017-05-11
81,221,2006-02-16
81,918,2011-11-23
81,959,2009-07-22
81,973,2005-05-15
81,278,2013-07-16
81,853,2018-10-24
81,828,2010-01-28
81,912,2018-12-22
81,993,2008-04-18
81,978,2010-03-09
81,979,2022-07-26
81,928,2006-05-11
81,845,2019-12-14
81,140,2006-12-24
81,824,2010-09-16
81,678,2016-02-23
81,204,2017-08-07
81,713,2020-08-12
81,458,2013-09-11
81,333,2021-02-11
81,53,2019-03-29
81,52,2017-10-12
81,395,2019-09-05
81,888,2007-08-01
81,859,2021-07-18
81,523,2010-06-03
81,644,2016-09-16
81,662,2013-06-18
81,482,2020-07-26
81,570,2020-12-01
81,252,2023-02-22
81,451,2010-12-24
82,307,2009-02-10
82,862,2007-07-05
82,394,2011-01-11
82,843,2010-10-12
82,643,2010-04-26
82,964,2008-05-03
82,460,2010-06-17
82,388,2005-05-07
82,781,2004-06-29
82,962,2011-02-19
82,116,2022-11-02
82,600,2004-03-02
82,925,2019-12-22
82,105,2012-05-15
82,455,2004-03-18
82,199,2017-12-28
82,495,2008-11-17
82,235,2017-08-28
82,691,2007-08-06
82,353,2008-03-29
82,413,2011-02-21
82,727,2006-05-30
83,738,2015-01-20
83,171,2015-03-29
83,534,2013-02-13
83,125,2012-04-25
83,204,2011-10-19
83,866,2018-04-26
83,261,2010-01-22
83,435,2018-07-27
83,799,2020-12-06
83,683,2004-10-13
83,236,2019-12-06
83,648,2011-11-07
83,361,2010-02-13
83,208,2008-02-01
83,667,2012-11-18
83,17,2011-02-13
83,840,2017-12-15
83,251,2018-03-10
83,158,2019-01-25
83,584,2018-06-14
83,25,2020-10-12
83,899,2020-06-02
83,129,2008-04-04
83,316,2018-05-23
83,529,2023-01-30
83,519,2009-06-17
83,535,2016-04-22
83,29,2017-07-06
83,801,2019-04-14
83,765,2007-11-13
83,975,2010-07-09
83,183,2010-01-30
83,243,2009-01-11
83,136,2015-07-08
83,805,2011-12-29
83,495,2022-11-05
83,723,2014-11-04
83,227,2019-03-07
83,193,2020-09-07
83,141,2020-04-12
84,882,2004-09-02
84,221,2013-06-12
84,416,2020-05-24
84,451,2006-01-10
84,374,2009-12-22
84,855,2016-06-24
84,578,2008-12-21
84,388,2018-10-15
84,144,2007-04-21
84,58,2020-10-05
84,904,2016-02-17
84,100,2009-04-20
84,625,2007-04-23
84,183,2005-03-20
84,172,2017-04-09
84,982,2017-04-13
84,930,2006-11-25
84,339,2016-07-22
84,783,2022-12-05
84,933,2021-02-24
84,250,2022-06-26
84,327,2019-01-22
84,481,2007-10-19
84,245,2010-12-07
84,782,2007-04-14
84,282,2010-06-17
84,244,2011-07-08
84,401,2018-11-07
84,77,2009-09-14
84,523,2021-11-10
84,705,2004-10-08
84,900,2009-07-18
84,392,2010-04-10
84,285,2018-06-25
84,471,2022-04-26
84,472,2014-09-30
84,79,2011-09-24
85,962,2022-06-12
85,276,2012-03-26
85,156,2016-05-16
85,560,2010-01-28
85,139,2015-01-31
85,787,2017-06-27
85,108,2004-11-29
85,987,2011-08-06
85,335,2015-12-24
85,646,2016-05-11
85,907,2008-05-23
85,323,2011-08-18
85,464,2011-09-17
85,410,2021-02-17
85,190,2009-12-08
85,641,2017-04-22
85,923,2019-01-24
85,104,2022-10-28
85,486,2014-08-19
85,496,2015-03-02
85,994,2016-04-19
85,444,2004-07-10
85,730,2020-08-16
